account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0099894,IND24009154,African Bank,savings,basic,6,basic_savings
ACC0099895,IND24001858,Standard Bank,cheque,standard,3,standard_cheque
ACC0099897,IND24001031,Absa,cheque,standard,6,standard_cheque
ACC0099898,IND24002928,Absa,savings,standard,3,standard_savings
ACC0099899,IND24013793,Absa,easy,basic,3,basic_easy
ACC0099901,IND24001850,Standard Bank,current,standard,6,standard_current
ACC0099902,IND24001850,First National Bank,joint,standard,3,standard_joint
ACC0099903,IND24002332,TymeBank,savings,standard,6,standard_savings
ACC0099904,IND24002332,Capitec,current,standard,3,standard_current
ACC0099905,IND24000172,First National Bank,easy,basic,3,basic_easy
ACC0099906,IND24006050,First National Bank,current,standard,3,standard_current
ACC0099907,IND24002408,First National Bank,easy,basic,6,basic_easy
ACC0099908,IND24000760,Absa,current,standard,3,standard_current
ACC0099909,IND24009772,Capitec,savings,standard,3,standard_savings
ACC0099910,IND24009935,Nedbank,current,standard,3,standard_current
ACC0099911,IND24004638,First National Bank,savings,standard,6,standard_savings
ACC0099912,IND24004638,Absa,joint,standard,6,standard_joint
ACC0099913,IND24004857,Standard Bank,easy,basic,6,basic_easy
ACC0099914,IND24000797,African Bank,savings,standard,3,standard_savings
ACC0099915,IND24005300,Absa,savings,basic,3,basic_savings
ACC0099916,IND24014080,First National Bank,savings,basic,3,basic_savings
ACC0099917,IND24002020,Nedbank,easy,basic,3,basic_easy
ACC0099918,IND24013869,First National Bank,easy,basic,3,basic_easy
ACC0099919,IND24006284,Capitec,current,standard,3,standard_current
ACC0099920,IND24008511,Absa,savings,standard,6,standard_savings
ACC0099922,IND24014068,TymeBank,joint,basic,3,basic_joint
ACC0099923,IND24014369,Nedbank,easy,basic,3,basic_easy
ACC0099924,IND24002308,Standard Bank,easy,basic,6,basic_easy
ACC0099925,IND24000010,Nedbank,aspire,standard,6,standard_aspire
ACC0099926,IND24014133,Discovery Bank,easy,basic,6,basic_easy
ACC0099927,IND24006577,Absa,current,standard,6,standard_current
ACC0099928,IND24001685,First National Bank,savings,standard,6,standard_savings
ACC0099929,IND24009135,Nedbank,savings,basic,3,basic_savings
ACC0099930,IND24009333,Standard Bank,easy,basic,3,basic_easy
ACC0099932,IND24008104,Absa,easy,basic,3,basic_easy
ACC0099933,IND24008104,Absa,joint,basic,3,basic_joint
ACC0099934,IND24001443,Absa,savings,basic,6,basic_savings
ACC0099935,COM24000116,Capitec,business,standard,3,standard_business
ACC0099936,COM24000116,First National Bank,business,standard,6,standard_business
ACC0099937,COM24000216,First National Bank,business,standard,3,standard_business
ACC0099938,COM24000009,Standard Bank,business,standard,3,standard_business
ACC0099939,COM24000005,First National Bank,business,standard,3,standard_business
ACC0099940,COM24000081,Absa,business,standard,3,standard_business
ACC0099941,COM24000190,Absa,business,standard,3,standard_business
ACC0099942,COM24000073,Absa,business,standard,3,standard_business
ACC0099943,COM24000110,First National Bank,business,standard,3,standard_business
ACC0099944,COM24000110,African Bank,business,standard,3,standard_business
ACC0099945,COM24000229,Discovery Bank,business,standard,3,standard_business
ACC0099946,COM24000229,Standard Bank,business,standard,6,standard_business
ACC0099947,COM24000037,Capitec,business,standard,3,standard_business
ACC0099948,COM24000002,Standard Bank,business,standard,3,standard_business
ACC0099949,COM24000094,TymeBank,business,standard,3,standard_business
ACC0099951,COM24000157,Nedbank,business,standard,3,standard_business
ACC0099952,COM24000090,Standard Bank,business,standard,6,standard_business
ACC0099953,COM24000209,Standard Bank,business,standard,3,standard_business
ACC0099954,COM24000123,Absa,business,standard,6,standard_business
ACC0099955,COM24000123,Discovery Bank,business,standard,6,standard_business
