account_id,original_customer_id,new_customer_id,resolution_status,opening_date,source_year,source_month,source_period,source_file
ACC0059044,IND23015176,IND2301015176,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059045,IND23016157,IND2301016157,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059046,IND23002332,IND2301002332,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059047,IND23013014,IND2301013014,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059048,IND23019512,IND2301019512,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059049,IND23017287,IND2301017287,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059050,IND23004704,IND2301004704,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059051,IND23016672,IND2301016672,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059052,IND23018864,IND2301018864,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059053,IND23009087,IND2301009087,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059054,IND23009087,IND2301009087,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059055,IND23000276,IND2301000276,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059056,IND23013571,IND2301013571,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059057,IND23020373,IND2301020373,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059058,IND23020373,IND2301020373,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059059,IND23010959,IND2301010959,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059060,IND23005913,IND2301005913,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059061,IND23011052,IND2301011052,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059062,IND23017119,IND2301017119,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059063,IND23013142,IND2301013142,resolved,2023-01-18,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059065,IND23005882,IND2301005882,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059066,IND23005882,IND2301005882,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059067,IND23009095,IND2301009095,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059068,IND23002442,IND2301002442,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059069,IND23017478,IND2301017478,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059070,IND23013693,IND2301013693,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059071,IND23006526,IND2301006526,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059072,IND23006526,IND2301006526,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059073,IND23015976,IND2301015976,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059074,IND23015976,IND2301015976,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059075,IND23015785,IND2301015785,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059076,IND23008906,IND2301008906,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059078,IND23004537,IND2301004537,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059079,IND23009682,IND2301009682,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059081,IND23000954,IND2301000954,resolved,2023-01-06,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059082,IND23009622,IND2301009622,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059083,IND23009668,IND2301009668,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059084,IND23007102,IND2301007102,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059085,IND23006542,IND2301006542,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059086,IND23007508,IND2301007508,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059087,IND23000057,IND2301000057,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059088,IND23007597,IND2301007597,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059089,IND23017250,IND2301017250,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059090,IND23014396,IND2301014396,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059091,IND23016887,IND2301016887,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059092,IND23002339,IND2301002339,resolved,2023-01-14,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059093,IND23010233,IND2301010233,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059094,IND23007157,IND2301007157,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059095,IND23006765,IND2301006765,resolved,2023-01-09,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059096,IND23015266,IND2301015266,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059097,IND23006779,IND2301006779,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059098,IND23006779,IND2301006779,resolved,2023-01-09,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059099,IND23021934,IND2301021934,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059100,IND23017515,IND2301017515,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059101,IND23015860,IND2301015860,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059102,IND23005884,IND2301005884,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059103,IND23015131,IND2301015131,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059104,IND23013921,IND2301013921,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059106,IND23018259,IND2301018259,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059107,IND23001496,IND2301001496,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059108,IND23012720,IND2301012720,resolved,2023-01-05,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059110,IND23008895,IND2301008895,resolved,2023-01-03,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059111,IND23011020,IND2301011020,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059112,IND23019052,IND2301019052,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059113,IND23006856,IND2301006856,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059114,IND23003036,IND2301003036,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059116,IND23012161,IND2301012161,resolved,2023-01-07,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059117,IND23012161,IND2301012161,resolved,2023-01-05,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059118,IND23020999,IND2301020999,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059119,IND23013949,IND2301013949,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059120,IND23016265,IND2301016265,resolved,2023-01-12,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059121,IND23016265,IND2301016265,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059122,IND23004893,IND2301004893,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059123,IND23009615,IND2301009615,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059124,IND23013982,IND2301013982,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059125,IND23020676,IND2301020676,resolved,2023-01-14,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059126,IND23021572,IND2301021572,resolved,2023-01-03,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059127,IND23006256,IND2301006256,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059128,IND23021393,IND2301021393,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059129,IND23013534,IND2301013534,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059130,IND23013534,IND2301013534,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059131,IND23001067,IND2301001067,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059132,IND23022075,IND2301022075,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059134,IND23014029,IND2301014029,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059135,IND23014029,IND2301014029,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059136,IND23018834,IND2301018834,resolved,2023-01-10,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059137,IND23012792,IND2301012792,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059138,IND23000345,IND2301000345,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059139,IND23005108,IND2301005108,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059140,IND23021528,IND2301021528,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059141,IND23001800,IND2301001800,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059142,IND23005196,IND2301005196,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059143,IND23015771,IND2301015771,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059144,IND23009489,IND2301009489,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059145,IND23004571,IND2301004571,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059146,IND23007876,IND2301007876,resolved,2023-01-06,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059147,IND23006340,IND2301006340,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059148,IND23000825,IND2301000825,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059149,IND23000825,IND2301000825,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059150,IND23002017,IND2301002017,resolved,2023-01-07,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059152,IND23005839,IND2301005839,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059153,IND23004037,IND2301004037,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059154,IND23005903,IND2301005903,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059155,IND23005345,IND2301005345,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059156,IND23016784,IND2301016784,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059157,IND23012702,IND2301012702,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059158,IND23006914,IND2301006914,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059159,IND23014763,IND2301014763,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059160,IND23012833,IND2301012833,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059161,IND23012833,IND2301012833,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059162,IND23009771,IND2301009771,resolved,2023-01-18,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059163,IND23020522,IND2301020522,resolved,2023-01-18,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059164,IND23013255,IND2301013255,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059165,IND23004559,IND2301004559,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059166,IND23012964,IND2301012964,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059167,IND23001583,IND2301001583,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059168,IND23013634,IND2301013634,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059169,IND23004448,IND2301004448,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059170,IND23000646,IND2301000646,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059171,IND23011950,IND2301011950,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059172,IND23016674,IND2301016674,resolved,2023-01-24,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059173,IND23016674,IND2301016674,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059174,IND23005965,IND2301005965,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059175,IND23007748,IND2301007748,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059176,IND23010280,IND2301010280,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059177,IND23002874,IND2301002874,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059178,IND23012474,IND2301012474,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059179,IND23020324,IND2301020324,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059180,IND23007198,IND2301007198,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059181,IND23022070,IND2301022070,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059182,IND23009006,IND2301009006,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059183,IND23016814,IND2301016814,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059184,IND23016814,IND2301016814,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059185,IND23020348,IND2301020348,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059186,IND23000044,IND2301000044,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059187,IND23012749,IND2301012749,resolved,2023-01-08,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059189,IND23015428,IND2301015428,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059190,IND23002648,IND2301002648,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059191,IND23021867,IND2301021867,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059192,IND23009680,IND2301009680,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059193,IND23017704,IND2301017704,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059194,IND23020650,IND2301020650,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059195,IND23005276,IND2301005276,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059196,IND23003580,IND2301003580,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059197,IND23009922,IND2301009922,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059198,IND23008700,IND2301008700,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059199,IND23016342,IND2301016342,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059201,IND23016828,IND2301016828,resolved,2023-01-22,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059202,IND23005094,IND2301005094,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059203,IND23015911,IND2301015911,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059205,IND23011556,IND2301011556,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059207,IND23000947,IND2301000947,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059208,IND23015561,IND2301015561,resolved,2023-01-09,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059209,IND23004241,IND2301004241,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059210,IND23017590,IND2301017590,resolved,2023-01-05,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059211,IND23004463,IND2301004463,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059212,IND23010109,IND2301010109,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059213,IND23000721,IND2301000721,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059214,IND23004622,IND2301004622,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059215,IND23015516,IND2301015516,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059216,IND23015516,IND2301015516,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059217,IND23011893,IND2301011893,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059218,IND23011107,IND2301011107,resolved,2023-01-02,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059219,IND23011107,IND2301011107,resolved,2023-01-05,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059220,IND23004377,IND2301004377,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059221,IND23002278,IND2301002278,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059222,IND23012870,IND2301012870,resolved,2023-01-16,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059223,IND23000596,IND2301000596,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059225,IND23000151,IND2301000151,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059226,IND23006521,IND2301006521,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059227,IND23002390,IND2301002390,resolved,2023-01-15,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059228,IND23002390,IND2301002390,resolved,2023-01-22,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059229,IND23001829,IND2301001829,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059230,IND23017028,IND2301017028,resolved,2023-01-22,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059232,IND23020468,IND2301020468,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059233,IND23002574,IND2301002574,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059234,IND23011197,IND2301011197,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059235,IND23003139,IND2301003139,resolved,2023-01-22,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059237,IND23000483,IND2301000483,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059238,IND23019464,IND2301019464,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059239,IND23021275,IND2301021275,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059240,IND23015576,IND2301015576,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059241,IND23001687,IND2301001687,resolved,2023-01-26,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059242,IND23000408,IND2301000408,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059244,IND23013626,IND2301013626,resolved,2023-01-22,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059245,IND23012433,IND2301012433,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059246,IND23000211,IND2301000211,resolved,2023-01-10,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059247,IND23001414,IND2301001414,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059248,IND23003801,IND2301003801,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059249,IND23014744,IND2301014744,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059250,IND23020637,IND2301020637,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059251,IND23006282,IND2301006282,resolved,2023-01-29,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059252,IND23001190,IND2301001190,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059253,IND23009033,IND2301009033,resolved,2023-01-14,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059254,IND23009033,IND2301009033,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059255,IND23013841,IND2301013841,resolved,2023-01-11,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059256,IND23015870,IND2301015870,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059257,IND23011842,IND2301011842,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059258,IND23001622,IND2301001622,resolved,2023-01-14,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059259,IND23012006,IND2301012006,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059260,IND23012006,IND2301012006,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059261,IND23006142,IND2301006142,resolved,2023-01-06,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059262,IND23006142,IND2301006142,resolved,2023-01-06,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059263,IND23008082,IND2301008082,resolved,2023-01-17,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059264,IND23014223,IND2301014223,resolved,2023-01-25,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059265,IND23019451,IND2301019451,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059266,IND23019451,IND2301019451,resolved,2023-01-20,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059267,IND23013831,IND2301013831,resolved,2023-01-18,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059268,IND23005998,IND2301005998,resolved,2023-01-13,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059269,IND23006672,IND2301006672,resolved,2023-01-28,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059270,IND23015701,IND2301015701,resolved,2023-01-27,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059271,IND23007561,IND2301007561,resolved,2023-01-23,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059272,IND23014377,IND2301014377,resolved,2023-01-19,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059273,IND23017601,IND2301017601,resolved,2023-01-31,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059274,IND23010616,IND2301010616,resolved,2023-01-30,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059276,IND23008748,IND2301008748,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059277,IND23004510,IND2301004510,resolved,2023-01-21,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
ACC0059278,IND23000600,IND2301000600,resolved,2023-01-18,2023,1,2023-01,banking_data/2023/01/accounts_2023_01.parquet
