account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0079226,IND23014211,Capitec,savings,basic,3,basic_savings
ACC0079227,IND23014327,First National Bank,easy,basic,6,basic_easy
ACC0079228,IND23014082,TymeBank,easy,basic,6,basic_easy
ACC0079229,IND23014439,African Bank,savings,basic,6,basic_savings
ACC0079230,IND23002891,Standard Bank,easy,basic,3,basic_easy
ACC0079233,IND23002987,Standard Bank,easy,basic,6,basic_easy
ACC0079234,IND23009096,First National Bank,easy,basic,3,basic_easy
ACC0079236,IND23012100,First National Bank,current,standard,3,standard_current
ACC0079238,IND23014781,Standard Bank,easy,basic,6,basic_easy
ACC0079239,IND23012398,Absa,savings,standard,3,standard_savings
ACC0079240,IND23009091,First National Bank,savings,basic,3,basic_savings
ACC0079241,IND23001136,First National Bank,easy,basic,3,basic_easy
ACC0079242,IND23006483,Absa,aspire,standard,6,standard_aspire
ACC0079243,IND23006483,First National Bank,current,standard,3,standard_current
ACC0079245,IND23005805,Standard Bank,easy,basic,3,basic_easy
ACC0079246,IND23009917,Standard Bank,easy,basic,6,basic_easy
ACC0079247,IND23007014,Capitec,savings,standard,6,standard_savings
ACC0079248,IND23013938,Absa,easy,basic,3,basic_easy
ACC0079250,IND23013878,Nedbank,easy,basic,3,basic_easy
ACC0079251,IND23014252,Absa,easy,basic,3,basic_easy
ACC0079252,IND23003116,Nedbank,cheque,standard,3,standard_cheque
ACC0079253,IND23008728,Standard Bank,current,standard,6,standard_current
ACC0079254,IND23002193,Nedbank,aspire,standard,6,standard_aspire
ACC0079255,IND23003665,Nedbank,savings,basic,3,basic_savings
ACC0079256,IND23008353,Nedbank,easy,basic,6,basic_easy
ACC0079257,IND23004265,Nedbank,savings,basic,6,basic_savings
ACC0079258,IND23001742,Absa,savings,basic,6,basic_savings
ACC0079259,IND23014715,Nedbank,easy,basic,3,basic_easy
ACC0079260,IND23013188,Capitec,savings,basic,6,basic_savings
ACC0079261,IND23014460,Capitec,easy,basic,3,basic_easy
ACC0079262,IND23000252,First National Bank,savings,standard,3,standard_savings
ACC0079263,IND23010387,First National Bank,savings,standard,3,standard_savings
ACC0079264,IND23013415,Absa,savings,standard,6,standard_savings
ACC0079265,IND23002129,Nedbank,aspire,standard,6,standard_aspire
ACC0079266,IND23003346,First National Bank,savings,basic,3,basic_savings
ACC0079267,IND23008229,Standard Bank,easy,basic,3,basic_easy
ACC0079268,IND23009103,Nedbank,savings,basic,3,basic_savings
ACC0079269,IND23010031,Discovery Bank,easy,basic,6,basic_easy
ACC0079270,IND23006369,First National Bank,savings,basic,6,basic_savings
ACC0079272,IND23014835,Absa,easy,basic,6,basic_easy
ACC0079273,IND23008032,First National Bank,current,standard,6,standard_current
ACC0079274,IND23003387,Standard Bank,cheque,standard,6,standard_cheque
ACC0079275,IND23003350,Capitec,cheque,standard,6,standard_cheque
ACC0079276,IND23013658,Capitec,current,standard,3,standard_current
ACC0079277,IND23013658,First National Bank,savings,standard,3,standard_savings
ACC0079278,IND23012128,Standard Bank,easy,basic,3,basic_easy
ACC0079279,IND23007621,Nedbank,easy,basic,3,basic_easy
ACC0079280,IND23011722,Standard Bank,easy,basic,3,basic_easy
ACC0079281,IND23011722,TymeBank,joint,basic,3,basic_joint
ACC0079282,IND23004126,First National Bank,savings,basic,3,basic_savings
ACC0079283,IND23014514,Capitec,easy,basic,6,basic_easy
ACC0079284,IND23004702,First National Bank,savings,standard,3,standard_savings
ACC0079285,IND23008153,Standard Bank,cheque,standard,3,standard_cheque
ACC0079286,IND23008153,Nedbank,savings,standard,6,standard_savings
ACC0079287,IND23003093,Nedbank,savings,standard,6,standard_savings
ACC0079288,IND23000441,Standard Bank,easy,basic,3,basic_easy
ACC0079289,IND23011098,First National Bank,savings,basic,6,basic_savings
ACC0079290,IND23004174,Capitec,cheque,standard,3,standard_cheque
ACC0079291,IND23004250,Standard Bank,easy,basic,6,basic_easy
ACC0079292,IND23008305,Nedbank,savings,standard,3,standard_savings
ACC0079293,IND23008715,TymeBank,savings,basic,6,basic_savings
ACC0079294,IND23014739,Nedbank,easy,basic,6,basic_easy
ACC0079295,IND23000851,Standard Bank,easy,basic,3,basic_easy
ACC0079296,IND23014229,Standard Bank,savings,basic,6,basic_savings
ACC0079297,COM23000183,TymeBank,business,standard,3,standard_business
ACC0079298,COM23000075,Standard Bank,business,standard,3,standard_business
ACC0079299,COM23000168,Capitec,business,standard,3,standard_business
ACC0079300,COM23000127,Nedbank,business,standard,3,standard_business
ACC0079301,COM23000120,Standard Bank,business,standard,3,standard_business
ACC0079302,COM23000140,Nedbank,business,standard,3,standard_business
ACC0079303,COM23000142,African Bank,business,standard,3,standard_business
ACC0079304,COM23000132,Capitec,business,standard,6,standard_business
