account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0057353,IND22000472,Standard Bank,savings,standard,6,standard_savings
ACC0057354,IND22010352,First National Bank,easy,basic,3,basic_easy
ACC0057355,IND22008977,Standard Bank,gold,premium,3,premium_gold
ACC0057356,IND22004654,First National Bank,current,standard,3,standard_current
ACC0057357,IND22006686,Capitec,easy,basic,6,basic_easy
ACC0057358,IND22011018,Standard Bank,savings,basic,6,basic_savings
ACC0057359,IND22012801,Standard Bank,savings,standard,6,standard_savings
ACC0057360,IND22000176,Standard Bank,savings,standard,6,standard_savings
ACC0057361,IND22000357,First National Bank,gold,premium,6,premium_gold
ACC0057362,IND22009751,Standard Bank,easy,basic,6,basic_easy
ACC0057363,IND22013953,Investec,current,standard,6,standard_current
ACC0057364,IND22013953,First National Bank,savings,standard,3,standard_savings
ACC0057365,IND22007035,Capitec,savings,standard,6,standard_savings
ACC0057366,IND22010814,Absa,savings,basic,3,basic_savings
ACC0057368,IND22001340,First National Bank,savings,standard,3,standard_savings
ACC0057369,IND22003594,Capitec,savings,basic,6,basic_savings
ACC0057370,IND22000203,Standard Bank,savings,standard,6,standard_savings
ACC0057372,IND22009236,Absa,savings,basic,3,basic_savings
ACC0057373,IND22007441,Standard Bank,current,standard,6,standard_current
ACC0057374,IND22003453,Capitec,easy,basic,3,basic_easy
ACC0057375,IND22003466,First National Bank,easy,basic,6,basic_easy
ACC0057376,IND22001973,Capitec,current,standard,6,standard_current
ACC0057377,IND22001973,Nedbank,joint,standard,6,standard_joint
ACC0057378,IND22004317,Capitec,savings,standard,6,standard_savings
ACC0057379,IND22003666,Absa,current,standard,3,standard_current
ACC0057380,IND22000537,Nedbank,savings,basic,6,basic_savings
ACC0057381,IND22008573,Capitec,easy,basic,3,basic_easy
ACC0057382,IND22014764,Capitec,savings,basic,3,basic_savings
ACC0057383,IND22000242,Nedbank,easy,basic,3,basic_easy
ACC0057384,IND22000242,First National Bank,joint,basic,3,basic_joint
ACC0057385,IND22006236,Standard Bank,savings,basic,6,basic_savings
ACC0057386,IND22014279,Capitec,easy,basic,3,basic_easy
ACC0057387,IND22010221,Absa,easy,basic,6,basic_easy
ACC0057388,IND22010726,First National Bank,current,standard,6,standard_current
ACC0057389,IND22012146,Standard Bank,easy,basic,3,basic_easy
ACC0057390,IND22004001,Capitec,current,standard,3,standard_current
ACC0057391,IND22011185,Standard Bank,gold,premium,6,premium_gold
ACC0057393,IND22010623,Absa,savings,standard,3,standard_savings
ACC0057394,IND22006054,Capitec,easy,basic,3,basic_easy
ACC0057395,IND22008307,Nedbank,savings,standard,6,standard_savings
ACC0057396,IND22008307,Standard Bank,savings,standard,3,standard_savings
ACC0057397,IND22003592,First National Bank,easy,basic,3,basic_easy
ACC0057398,IND22002758,Standard Bank,savings,basic,3,basic_savings
ACC0057399,IND22009039,First National Bank,savings,standard,3,standard_savings
ACC0057400,IND22009039,Absa,current,standard,3,standard_current
ACC0057401,IND22005541,Standard Bank,easy,basic,3,basic_easy
ACC0057402,IND22014436,Capitec,easy,basic,3,basic_easy
ACC0057403,IND22013438,African Bank,gold,premium,6,premium_gold
ACC0057404,IND22004135,Absa,current,standard,3,standard_current
ACC0057405,IND22011706,First National Bank,cheque,standard,6,standard_cheque
ACC0057406,IND22013266,Capitec,easy,basic,6,basic_easy
ACC0057407,IND22006407,Capitec,savings,basic,3,basic_savings
ACC0057408,IND22014657,First National Bank,easy,basic,6,basic_easy
ACC0057409,IND22001194,Nedbank,savings,standard,3,standard_savings
ACC0057411,IND22014116,First National Bank,savings,standard,6,standard_savings
ACC0057412,IND22006233,Absa,cheque,standard,3,standard_cheque
ACC0057414,IND22013452,Capitec,platinum,premium,3,premium_platinum
ACC0057415,IND22011689,First National Bank,easy,basic,6,basic_easy
ACC0057416,IND22000949,Capitec,current,standard,6,standard_current
ACC0057417,IND22005737,Standard Bank,current,standard,3,standard_current
ACC0057418,IND22012304,First National Bank,savings,basic,6,basic_savings
ACC0057419,IND22006134,Capitec,current,standard,6,standard_current
ACC0057420,IND22007903,Absa,savings,standard,6,standard_savings
ACC0057421,IND22007903,First National Bank,savings,standard,3,standard_savings
ACC0057422,IND22002024,Absa,easy,basic,6,basic_easy
ACC0057423,IND22004431,Capitec,savings,basic,6,basic_savings
ACC0057424,IND22003915,Nedbank,easy,basic,3,basic_easy
ACC0057425,IND22013527,Standard Bank,savings,standard,3,standard_savings
ACC0057426,IND22008762,First National Bank,current,standard,3,standard_current
ACC0057427,IND22005582,Nedbank,easy,basic,6,basic_easy
ACC0057428,IND22005582,Nedbank,joint,basic,3,basic_joint
ACC0057429,IND22012716,Nedbank,easy,basic,6,basic_easy
ACC0057430,IND22003738,Nedbank,cheque,standard,3,standard_cheque
ACC0057432,IND22010363,Nedbank,aspire,standard,3,standard_aspire
ACC0057433,IND22013255,African Bank,easy,basic,6,basic_easy
ACC0057434,IND22011460,Standard Bank,gold,premium,3,premium_gold
ACC0057436,IND22009425,Capitec,easy,basic,3,basic_easy
ACC0057437,IND22007680,First National Bank,easy,basic,3,basic_easy
ACC0057438,IND22010553,Capitec,easy,basic,3,basic_easy
ACC0057439,IND22014209,Capitec,easy,basic,6,basic_easy
ACC0057440,IND22001102,Absa,savings,standard,3,standard_savings
ACC0057441,IND22001166,Nedbank,cheque,standard,3,standard_cheque
ACC0057442,IND22012869,First National Bank,easy,basic,6,basic_easy
ACC0057443,COM22000024,Capitec,business,standard,3,standard_business
ACC0057444,COM22000072,TymeBank,business,standard,3,standard_business
ACC0057446,COM22000077,Nedbank,business,standard,3,standard_business
ACC0057447,COM22000048,Nedbank,business,standard,6,standard_business
ACC0057448,COM22000100,Capitec,business,standard,3,standard_business
